"id	fips	val	pctile"
"US14000US06065042708	6065042708	-0.130032264	41.97356602"
"US14000US06065042709	6065042709	-0.090113826	44.30899525"
"US14000US06065042715	6065042715	0.153107663	58.73219556"
"US14000US06065042716	6065042716	0.155570893	58.86051585"
"US14000US06065042717	6065042717	-0.256681618	34.15886052"
"US14000US06065042719	6065042719	-0.527620136	18.8374182"
"US14000US06065042723	6065042723	-1.04472426	2.207108944"
"US14000US06065042724	6065042724	0.018091168	50.45553702"
"US14000US06065042726	6065042726	0.171160703	59.93840626"
"US14000US06065042728	6065042728	-0.496208997	20.41575773"
"US14000US06065042729	6065042729	-0.215444748	36.81509047"
"US14000US06065042730	6065042730	-0.710077876	10.70191197"
"US14000US06065042733	6065042733	0.26504184	65.95662774"
"US14000US06065042737	6065042737	-0.006774287	49.23649429"
"US14000US06065042738	6065042738	-0.043498569	47.08071346"
"US14000US06065042739	6065042739	0.122004572	56.91004748"
"US14000US06065042740	6065042740	-0.685187336	11.68997819"
"US14000US06065042741	6065042741	-0.531373696	18.63210574"
"US14000US06065042742	6065042742	0.157367761	59.02733222"
"US14000US06065042743	6065042743	0.142388132	58.18041832"
"US14000US06065042745	6065042745	-0.317091749	30.45040421"
"US14000US06065042800	6065042800	-0.965097129	3.438983703"
"US14000US06065042901	6065042901	-0.871751814	5.286795842"
"US14000US06065042902	6065042902	-0.717445968	10.34261517"
"US14000US06065042903	6065042903	-0.785284091	8.122674195"
"US14000US06065042904	6065042904	-0.88037336	5.042987296"
"US14000US06065043003	6065043003	-0.799078757	7.622225074"
"US14000US06065043005	6065043005	-0.596880397	15.59091492"
"US14000US06065043006	6065043006	-0.599769744	15.41126652"
"US14000US06065043008	6065043008	-0.211361089	37.14872321"
"US14000US06065043009	6065043009	0.056185519	52.70114205"
"US14000US06065043010	6065043010	0.114275426	56.48659053"
"US14000US06065043206	6065043206	-0.128954358	42.08905428"
"US14000US06065043211	6065043211	0.087167498	54.88258694"
"US14000US06065043216	6065043216	-0.397690599	25.68972154"
"US14000US06065043217	6065043217	0.219381796	62.88977287"
"US14000US06065043218	6065043218	0.244473521	64.58360067"
"US14000US06065043222	6065043222	0.244526363	64.5964327"
"US14000US06065043227	6065043227	0.087314297	54.92108302"
"US14000US06065043228	6065043228	-0.005559266	49.31348646"
"US14000US06065043229	6065043229	0.071554928	53.79186449"
"US14000US06065043242	6065043242	0.237401277	64.09598358"
"US14000US06065043244	6065043244	0.216920414	62.73578853"
"US14000US06065043246	6065043246	0.431391795	76.31207494"
"US14000US06065043248	6065043248	0.260463311	65.8026434"
"US14000US06065043250	6065043250	0.077878691	54.22815347"
"US14000US06065043252	6065043252	0.298121641	68.06108046"
"US14000US06065043254	6065043254	-0.312703838	30.80970101"
"US14000US06065043256	6065043256	0.222635524	63.15924548"
"US14000US06065043265	6065043265	0.445263134	77.08199666"
"US14000US06065043266	6065043266	-0.241861115	35.00577441"
"US14000US06065043267	6065043267	0.450624952	77.33863724"
"US14000US06065043270	6065043270	-0.270136366	33.38893879"
"US14000US06065043271	6065043271	-0.223480573	36.27614526"
"US14000US06065043272	6065043272	0.197812656	61.59373797"
"US14000US06065043274	6065043274	0.073015401	53.90735275"
"US14000US06065043278	6065043278	0.297817612	68.04824843"
"US14000US06065043279	6065043279	-0.065499567	45.7590145"
"US14000US06065043291	6065043291	-0.006096576	49.30065443"
"US14000US06065043304	6065043304	-0.286525281	32.32388041"
"US14000US06065043306	6065043306	-0.467370241	21.87860901"
"US14000US06065043313	6065043313	-0.84973021	5.979725395"
"US14000US06065043314	6065043314	-0.327878483	29.69331451"
"US14000US06065043315	6065043315	-0.077745736	45.05325292"
"US14000US06065043316	6065043316	-0.521204713	19.17105094"
"US14000US06065043401	6065043401	-1.083044624	1.655331708"
"US14000US06065043403	6065043403	-1.037567309	2.309765174"
"US14000US06065043404	6065043404	-1.012839404	2.681894007"
"US14000US06065043405	6065043405	-1.109970926	1.424355191"
"US14000US06065043503	6065043503	-0.830311515	6.531502631"
"US14000US06065043508	6065043508	-0.289908571	32.10573592"
"US14000US06065043509	6065043509	-0.40769601	25.18927242"
"US14000US06065043512	6065043512	-0.264321857	33.81239574"
"US14000US06065043513	6065043513	-0.506661947	19.91530861"
"US14000US06065043517	6065043517	-0.23653736	35.37790325"
"US14000US06065043601	6065043601	-1.059757406	1.988964455"
"US14000US06065043602	6065043602	-1.068918143	1.860644168"
"US14000US06065043701	6065043701	-0.678578971	12.0107789"
"US14000US06065043702	6065043702	-0.486066803	20.91620685"
"US14000US06065043703	6065043703	-0.485376245	20.96753497"
"US14000US06065043802	6065043802	-0.386737286	26.20300269"
"US14000US06065043807	6065043807	-0.198872679	37.944309"
"US14000US06065043809	6065043809	0.228317723	63.51854228"
"US14000US06065043810	6065043810	-0.042659543	47.1448736"
"US14000US06065043811	6065043811	-0.201910998	37.72616451"
"US14000US06065043812	6065043812	-0.279754642	32.74733735"
"US14000US06065043820	6065043820	-0.037101773	47.45284229"
"US14000US06065043823	6065043823	0.472668799	78.41652765"
"US14000US06065043900	6065043900	-0.477567924	21.36532786"
"US14000US06065044000	6065044000	-0.695374943	11.25368921"
"US14000US06065044101	6065044101	-0.811128599	7.224432183"
"US14000US06065044102	6065044102	-0.599256541	15.46259464"
"US14000US06065044103	6065044103	-0.35053482	28.28179135"
"US14000US06065044104	6065044104	-0.444654303	23.11048377"
"US14000US06065044200	6065044200	-1.058181051	2.053124599"
"US14000US06065044300	6065044300	-0.668661911	12.56255614"
"US14000US06065044402	6065044402	-0.098695199	43.80854613"
"US14000US06065044403	6065044403	-0.521854962	19.11972283"
"US14000US06065044404	6065044404	-0.069437112	45.45104581"
"US14000US06065044405	6065044405	0.441943365	76.83818812"
"US14000US06065044505	6065044505	-0.580152939	16.37366868"
"US14000US06065044507	6065044507	-0.782497674	8.17400231"
"US14000US06065044509	6065044509	-1.062909362	1.93763634"
"US14000US06065044510	6065044510	-0.925680186	4.247401514"
"US14000US06065044515	6065044515	-0.823794427	6.775311177"
"US14000US06065044516	6065044516	-0.507115006	19.88964455"
"US14000US06065044517	6065044517	0.09846967	55.6268446"
"US14000US06065044518	6065044518	-0.489998836	20.74939048"
"US14000US06065044520	6065044520	-0.066802934	45.69485436"
"US14000US06065044522	6065044522	-0.78763495	8.032849994"
"US14000US06065044602	6065044602	-0.377105054	26.63929167"
"US14000US06065044604	6065044604	-0.23487356	35.49339151"
"US14000US06065044605	6065044605	-0.269943966	33.41460285"
"US14000US06065044701	6065044701	-0.373572741	26.81894007"
"US14000US06065044702	6065044702	-0.815843636	7.083279867"
"US14000US06065044804	6065044804	-0.439971477	23.49544463"
"US14000US06065044805	6065044805	-0.148612131	40.87001155"
"US14000US06065044806	6065044806	-0.408194336	25.09944822"
"US14000US06065044904	6065044904	-0.142480138	41.2036443"
"US14000US06065044907	6065044907	-0.720385431	10.22712691"
"US14000US06065044916	6065044916	-0.311192702	30.91235724"
"US14000US06065044917	6065044917	-0.017399184	48.59489285"
"US14000US06065044918	6065044918	-0.175290721	39.3301681"
"US14000US06065044919	6065044919	-0.234438834	35.55755165"
"US14000US06065044921	6065044921	0.113421066	56.43526241"
"US14000US06065044922	6065044922	0.339983431	70.65315026"
"US14000US06065044923	6065044923	-0.29621726	31.70794303"
"US14000US06065044924	6065044924	-0.071614209	45.37405364"
"US14000US06065044925	6065044925	-0.316990753	30.46323624"
"US14000US06065044926	6065044926	-0.499471695	20.3131015"
"US14000US06065044927	6065044927	-0.208412229	37.34120364"
"US14000US06065044928	6065044928	0.270116365	66.32875658"
"US14000US06065044929	6065044929	0.249423545	64.93006544"
"US14000US06065044930	6065044930	-0.042476451	47.17053766"
"US14000US06065044931	6065044931	-0.430787222	23.97022969"
"US14000US06065044932	6065044932	0.113488991	56.44809444"
"US14000US06065045000	6065045000	-0.501085151	20.21044527"
"US14000US06065045103	6065045103	-0.050766004	46.67008854"
"US14000US06065045108	6065045108	-0.213178198	37.03323495"
"US14000US06065045109	6065045109	-0.006448774	49.2878224"
"US14000US06065045110	6065045110	-0.134883842	41.70409342"
"US14000US06065045114	6065045114	0.212216494	62.44065187"
"US14000US06065045115	6065045115	0.490946645	79.30193764"
"US14000US06065045117	6065045117	0.166553872	59.63043757"
"US14000US06065045118	6065045118	-0.48400466	21.0701912"
"US14000US06065045119	6065045119	0.127780402	57.33350443"
"US14000US06065045120	6065045120	-0.217919088	36.69960221"
"US14000US06065045121	6065045121	-0.076091805	45.18157321"
"US14000US06065045123	6065045123	0.511166333	80.49531631"
"US14000US06065045124	6065045124	0.302025043	68.26639292"
"US14000US06065045207	6065045207	-0.738039514	9.5983575"
"US14000US06065045209	6065045209	-0.715768939	10.40677531"
"US14000US06065045212	6065045212	0.029982651	51.23829077"
"US14000US06065045213	6065045213	-0.352298013	28.05081483"
"US14000US06065045214	6065045214	-0.176722659	39.26600796"
"US14000US06065045215	6065045215	0.405500024	74.84922366"
"US14000US06065045216	6065045216	-0.116570792	42.78198383"
"US14000US06065045224	6065045224	0.046704897	52.0980367"
"US14000US06065045226	6065045226	-0.148533041	40.88284358"
"US14000US06065045228	6065045228	0.292975034	67.79160785"
"US14000US06065045233	6065045233	-0.260270773	34.0177082"
"US14000US06065045302	6065045302	-0.771705535	8.443474913"
"US14000US06065045303	6065045303	-0.99119198	2.96419864"
"US14000US06065045501	6065045501	-0.698834235	11.08687283"
"US14000US06065045502	6065045502	-0.585205241	16.12986013"
"US14000US06065045606	6065045606	-0.301596384	31.47696651"
"US14000US06065045608	6065045608	0.469191874	78.22404722"
"US14000US06065045609	6065045609	-0.799936823	7.583728988"
"US14000US06065045703	6065045703	-0.750486417	9.136404466"
"US14000US06065045705	6065045705	-0.960058043	3.554471962"
"US14000US06065045706	6065045706	-0.785955384	8.084178109"
"US14000US06065045707	6065045707	-0.531041422	18.64493776"
"US14000US06065046102	6065046102	-0.742424477	9.457205184"
"US14000US06065046103	6065046103	0.088323297	54.9980752"
"US14000US06065046200	6065046200	-0.553272577	17.74669575"
"US14000US06065046401	6065046401	-0.251960649	34.44116515"
"US14000US06065046402	6065046402	-0.515032452	19.49185166"
"US14000US06065046403	6065046403	-0.15951021	40.33106634"
"US14000US06065046404	6065046404	-0.386343538	26.24149878"
"US14000US06065046405	6065046405	-0.201028926	37.79032465"
"US14000US06065046602	6065046602	0.323738818	69.54959579"
"US14000US06065046700	6065046700	-0.867896903	5.41511613"
"US14000US06065046800	6065046800	-0.390506039	25.99769023"
"US14000US06065047201	6065047201	-0.384508548	26.30565892"
"US14000US06065047900	6065047900	0.556905972	82.92056974"
"US14000US06065048100	6065048100	0.313386776	68.8823303"
"US14000US06065048200	6065048200	0.377482734	73.02707558"
"US14000US06037403325	6037403325	0.500434601	79.7767227"
"US14000US06065048300	6065048300	-0.253942904	34.32567689"
"US14000US06065048700	6065048700	-0.026765482	48.03028359"
"US14000US06065048800	6065048800	-0.495843603	20.42858976"
"US14000US06065048901	6065048901	-0.593490091	15.7577313"
"US14000US06065048902	6065048902	-0.829797722	6.544334659"
"US14000US06065049000	6065049000	0.022784538	50.68651354"
"US14000US06065049100	6065049100	-0.137675657	41.51161299"
"US14000US06065049400	6065049400	-0.374349936	26.78044399"
"US14000US06065049500	6065049500	-0.533146132	18.50378545"
"US14000US06065049600	6065049600	0.081714397	54.53612216"
"US14000US06065049700	6065049700	0.514847675	80.76478891"
"US14000US06065049800	6065049800	-0.310587214	30.95085333"
"US14000US06065050400	6065050400	0.136564301	57.83395355"
"US14000US06065050500	6065050500	-0.063018825	45.90016682"
"US14000US06065050600	6065050600	-0.117538571	42.73065572"
"US14000US06065050700	6065050700	0.28271199	67.20133453"
"US14000US06065050900	6065050900	-0.112500711	43.10278455"
"US14000US06065051100	6065051100	-0.336791201	29.09020916"
"US14000US06065051200	6065051200	-0.203657758	37.58501219"
"US14000US06065051300	6065051300	-0.281243991	32.64468112"
"US14000US06065051400	6065051400	0.125665626	57.19235211"
"US14000US06065940400	6065940400	-0.525704084	18.99140254"
"US14000US06065940500	6065940500	0.10717386	56.12729373"
"US14000US06065940600	6065940600	0.03260441	51.37944309"
"US14000US06065940700	6065940700	-0.137482124	41.52444501"
"US14000US06065940800	6065940800	-0.046586665	46.88823303"
"US14000US06065940900	6065940900	-0.124969118	42.26870268"
"US14000US06065941100	6065941100	-0.551466798	17.79802387"
"US14000US06065941400	6065941400	-0.351097527	28.19196715"
"US14000US06065941500	6065941500	-0.187745499	38.61157449"
"US14000US06067000100	6067000100	0.727540491	90.42730656"
"US14000US06067000200	6067000200	0.831994357	93.78929809"
"US14000US06067000300	6067000300	0.874854755	94.76453227"
"US14000US06067000400	6067000400	0.453487237	77.4541255"
"US14000US06067000500	6067000500	-0.069855909	45.42538175"
"US14000US06067001101	6067001101	-0.312888528	30.79686898"
"US14000US06067001200	6067001200	0.054093893	52.55998973"
"US14000US06067001300	6067001300	0.24173061	64.40395226"
"US14000US06067001400	6067001400	0.141609629	58.14192224"
"US14000US06067001500	6067001500	0.736726736	90.92775568"
"US14000US06067001600	6067001600	0.831669813	93.76363403"
"US14000US06067001700	6067001700	0.174099401	60.11805466"
"US14000US06067001800	6067001800	-0.042664795	47.13204158"
"US14000US06067001900	6067001900	0.027096455	51.04581034"
"US14000US06067002000	6067002000	-0.333278968	29.30835365"
"US14000US06067002100	6067002100	0.112394845	56.40959836"
"US14000US06067002200	6067002200	-0.566089843	16.92544591"
"US14000US06067002300	6067002300	0.966221699	96.76632876"
"US14000US06067002400	6067002400	0.798160772	92.92955216"
"US14000US06067002500	6067002500	0.845093321	94.13576286"
"US14000US06067002600	6067002600	0.355395861	71.67971256"
"US14000US06067003202	6067003202	-0.627561485	14.42320031"
"US14000US06067003203	6067003203	-0.517100173	19.36353137"
"US14000US06067003204	6067003204	-0.684038316	11.71564224"
"US14000US06067003300	6067003300	0.620074062	86.2055691"
"US14000US06067003400	6067003400	-0.00313612	49.42897472"
"US14000US06067003501	6067003501	-0.153142033	40.70319518"
"US14000US06067003502	6067003502	0.242815338	64.44244835"
"US14000US06067003600	6067003600	-0.3652735	27.35788528"
"US14000US06067003700	6067003700	-0.818963799	6.94212755"
"US14000US06067003800	6067003800	-0.156103022	40.57487489"
"US14000US06067003900	6067003900	0.471273416	78.32670345"
"US14000US06067004001	6067004001	0.204328773	62.055691"
"US14000US06067004004	6067004004	0.377616997	73.03990761"
"US14000US06067004005	6067004005	0.246419292	64.6862569"
"US14000US06067004006	6067004006	0.197212248	61.56807391"
"US14000US06067004008	6067004008	0.598957985	85.14051071"
"US14000US06067004009	6067004009	0.549026609	82.43295265"
"US14000US06067004010	6067004010	0.086634939	54.84409085"
"US14000US06067004011	6067004011	0.700020843	89.47773643"
"US14000US06067004012	6067004012	0.645803246	87.15513923"
"US14000US06067004201	6067004201	-0.418167694	24.48351084"
"US14000US06067004202	6067004202	-0.554287154	17.61837547"
"US14000US06067004203	6067004203	-0.748313834	9.187732581"
"US14000US06067004300	6067004300	-0.555952602	17.47722315"
"US14000US06067004401	6067004401	-0.828034603	6.634158861"
"US14000US06067004402	6067004402	-1.12124123	1.321698961"
"US14000US06067004501	6067004501	-0.878791013	5.158475555"
"US14000US06067004601	6067004601	-0.944323621	3.952264853"
"US14000US06067004702	6067004702	-0.711233487	10.56075966"
"US14000US06067004801	6067004801	-0.562884341	17.16925446"
"US14000US06067004903	6067004903	-0.746382383	9.277556782"
"US14000US06067004905	6067004905	-0.697416092	11.20236109"
"US14000US06067004906	6067004906	-0.535659799	18.38829719"
"US14000US06067005001	6067005001	-0.54849548	17.88784807"
"US14000US06067005002	6067005002	-0.821241856	6.877967407"
"US14000US06067005101	6067005101	-0.790644076	7.878865649"
"US14000US06067005102	6067005102	-0.581052619	16.33517259"
"US14000US06067005201	6067005201	-0.599086416	15.48825869"
"US14000US06067005202	6067005202	0.281381985	67.0986783"
"US14000US06067005204	6067005204	0.436568071	76.50455537"
"US14000US06067005205	6067005205	-0.716438057	10.39394328"
"US14000US06067005402	6067005402	-0.319529961	30.19376363"
"US14000US06067005403	6067005403	0.751267896	91.47953291"
"US14000US06067005404	6067005404	0.532995681	81.67586295"
"US14000US06067005502	6067005502	-0.653656837	13.21698961"
"US14000US06067005506	6067005506	-0.81852998	6.980623637"
"US14000US06067005508	6067005508	-0.029680454	47.86346721"
"US14000US06067005509	6067005509	-0.377080125	26.6521237"
"US14000US06067005510	6067005510	-0.235482546	35.45489542"
"US14000US06067005601	6067005601	-0.294125322	31.79776723"
"US14000US06067005605	6067005605	-0.264781616	33.76106762"
"US14000US06067005606	6067005606	0.109785809	56.25561401"
"US14000US06067005701	6067005701	0.339111798	70.58899012"
"US14000US06067005702	6067005702	0.909277478	95.52162197"
"US14000US06067005801	6067005801	0.21886762	62.86410882"
"US14000US06067005803	6067005803	0.704208928	89.60605672"
"US14000US06067005804	6067005804	0.675169627	88.22019761"
"US14000US06067005901	6067005901	0.331429198	70.11420506"
"US14000US06067005903	6067005903	-0.475951917	21.48081612"
"US14000US06067005904	6067005904	-0.06291054	45.92583087"
"US14000US06067006002	6067006002	-0.325627725	29.8216348"
"US14000US06067006003	6067006003	-0.473597058	21.66046452"
"US14000US06067006004	6067006004	0.319611471	69.29295522"
"US14000US06067006101	6067006101	-0.314736076	30.64288464"
"US14000US06067006102	6067006102	-0.51122309	19.69716412"
"US14000US06067006201	6067006201	-0.870906073	5.3124599"
"US14000US06067006202	6067006202	-0.770701961	8.520467086"
"US14000US06067006300	6067006300	-0.805474734	7.416912614"
"US14000US06067006400	6067006400	-0.733034009	9.765173874"
"US14000US06067006500	6067006500	-1.105774184	1.450019248"
"US14000US06067006702	6067006702	-0.789509632	7.917361735"
"US14000US06067006800	6067006800	-1.075513694	1.73232388"
"US14000US06067006900	6067006900	-1.060129798	1.963300398"
"US14000US06067007001	6067007001	-0.699069264	11.06120878"
"US14000US06067007004	6067007004	-0.307093357	31.14333376"
"US14000US06067007007	6067007007	-0.251961312	34.42833312"
"US14000US06067007011	6067007011	-0.044029962	47.06788143"
"US14000US06067007012	6067007012	-0.22323138	36.32747337"
